date,atm_id,area,weather,major_event,twenty_dollar_bills_withdrawn,fifty_dollar_bills_withdrawn,hundred_dollar_bills_withdrawn
2023-11-01,LM-ATM-005,South Street Seaport,cloudy,None,65,42,27
2023-11-01,LM-ATM-006,Tribeca,cloudy,None,83,32,14
2023-11-01,LM-ATM-007,City Hall,cloudy,None,83,31,20
2023-11-01,LM-ATM-008,Chinatown,cloudy,None,78,42,24
2023-11-01,LM-ATM-009,Little Italy,cloudy,None,68,42,25
2023-11-01,LM-ATM-010,SoHo Broadway,cloudy,None,77,54,34
2023-11-01,LM-ATM-011,NoLiTa,cloudy,None,60,41,21
2023-11-01,LM-ATM-012,Canal Street,cloudy,None,88,45,27
2023-11-01,LM-ATM-013,World Trade Center,cloudy,None,117,38,28
2023-11-01,LM-ATM-014,Brookfield Place,cloudy,None,133,46,29
2023-11-01,LM-ATM-015,Bowling Green,cloudy,None,96,35,22
2023-11-01,LM-ATM-016,Staten Ferry Terminal,cloudy,None,79,53,33
2023-11-01,LM-ATM-017,Essex Market,cloudy,None,78,36,22
2023-11-01,LM-ATM-018,Houston Street,cloudy,None,95,57,32
2023-11-01,LM-ATM-019,Delancey Street,cloudy,None,76,45,24
2023-11-01,LM-ATM-020,Pier 17,cloudy,None,62,45,30
2023-11-02,LM-ATM-001,Battery Park,clear,None,62,35,23
2023-11-02,LM-ATM-002,Wall Street,clear,None,131,29,11
2023-11-02,LM-ATM-003,Broad Street,clear,None,117,31,12
2023-11-02,LM-ATM-004,Fulton Center,clear,None,121,47,26
2023-11-02,LM-ATM-005,South Street Seaport,clear,None,90,64,41
2023-11-02,LM-ATM-006,Tribeca,clear,None,69,34,15
2023-11-02,LM-ATM-007,City Hall,clear,None,71,26,13
2023-11-02,LM-ATM-008,Chinatown,clear,None,97,54,31
2023-11-02,LM-ATM-009,Little Italy,clear,None,65,42,25
2023-11-02,LM-ATM-010,SoHo Broadway,clear,None,82,68,37
2023-11-02,LM-ATM-011,NoLiTa,clear,None,58,31,20
2023-11-02,LM-ATM-012,Canal Street,clear,None,95,55,27
2023-11-02,LM-ATM-013,World Trade Center,clear,None,137,48,32
2023-11-02,LM-ATM-014,Brookfield Place,clear,None,111,43,26
2023-11-02,LM-ATM-015,Bowling Green,clear,None,107,42,23
2023-11-02,LM-ATM-016,Staten Ferry Terminal,clear,None,72,46,28
2023-11-02,LM-ATM-017,Essex Market,clear,None,60,37,18
2023-11-02,LM-ATM-018,Houston Street,clear,None,66,37,23
2023-11-02,LM-ATM-019,Delancey Street,clear,None,73,36,22
2023-11-02,LM-ATM-020,Pier 17,clear,None,67,51,31
2023-11-03,LM-ATM-001,Battery Park,rain,None,54,32,18
2023-11-03,LM-ATM-002,Wall Street,rain,None,92,23,9
2023-11-03,LM-ATM-003,Broad Street,rain,None,89,27,12
2023-11-03,LM-ATM-004,Fulton Center,rain,None,80,30,21
2023-11-03,LM-ATM-005,South Street Seaport,rain,None,59,35,23
2023-11-03,LM-ATM-006,Tribeca,rain,None,57,27,11
2023-11-03,LM-ATM-007,City Hall,rain,None,67,23,15
2023-11-03,LM-ATM-008,Chinatown,rain,None,65,27,19
2023-11-03,LM-ATM-009,Little Italy,rain,None,64,39,23
2023-11-03,LM-ATM-010,SoHo Broadway,rain,None,67,46,29
2023-11-03,LM-ATM-011,NoLiTa,rain,None,51,31,17
2023-11-03,LM-ATM-012,Canal Street,rain,None,79,44,25
2023-11-03,LM-ATM-013,World Trade Center,rain,None,104,40,20
2023-11-03,LM-ATM-014,Brookfield Place,rain,None,81,28,16
2023-11-03,LM-ATM-015,Bowling Green,rain,None,75,28,16
2023-11-03,LM-ATM-016,Staten Ferry Terminal,rain,None,60,38,23
2023-11-03,LM-ATM-017,Essex Market,rain,None,53,25,14
2023-11-03,LM-ATM-018,Houston Street,rain,None,68,34,21
2023-11-03,LM-ATM-019,Delancey Street,rain,None,53,27,16
2023-11-03,LM-ATM-020,Pier 17,rain,None,51,37,22
2023-11-04,LM-ATM-001,Battery Park,cloudy,None,52,35,21
2023-11-04,LM-ATM-002,Wall Street,cloudy,None,83,28,12
2023-11-04,LM-ATM-003,Broad Street,cloudy,None,91,30,16
2023-11-04,LM-ATM-004,Fulton Center,cloudy,None,98,46,29
2023-11-04,LM-ATM-005,South Street Seaport,cloudy,None,68,53,32
2023-11-04,LM-ATM-006,Tribeca,cloudy,None,51,27,13
2023-11-04,LM-ATM-007,City Hall,cloudy,None,76,36,19
2023-11-04,LM-ATM-008,Chinatown,cloudy,None,73,43,24
2023-11-04,LM-ATM-009,Little Italy,cloudy,None,69,50,29
2023-11-04,LM-ATM-010,SoHo Broadway,cloudy,None,72,59,40
2023-11-04,LM-ATM-011,NoLiTa,cloudy,None,62,51,26
2023-11-04,LM-ATM-012,Canal Street,cloudy,None,62,40,20
2023-11-04,LM-ATM-013,World Trade Center,cloudy,None,103,40,25
2023-11-04,LM-ATM-014,Brookfield Place,cloudy,None,99,47,21
2023-11-04,LM-ATM-015,Bowling Green,cloudy,None,59,28,15
2023-11-04,LM-ATM-016,Staten Ferry Terminal,cloudy,None,65,48,30
2023-11-04,LM-ATM-017,Essex Market,cloudy,None,71,45,23
2023-11-04,LM-ATM-018,Houston Street,cloudy,None,68,49,26
2023-11-04,LM-ATM-019,Delancey Street,cloudy,None,55,36,18
2023-11-04,LM-ATM-020,Pier 17,cloudy,None,58,55,32
2023-11-05,LM-ATM-001,Battery Park,rain,None,56,43,23
2023-11-05,LM-ATM-002,Wall Street,rain,None,85,22,14
2023-11-05,LM-ATM-003,Broad Street,rain,None,84,21,11
2023-11-05,LM-ATM-004,Fulton Center,rain,None,86,42,23
2023-11-05,LM-ATM-005,South Street Seaport,rain,None,52,43,28
2023-11-05,LM-ATM-006,Tribeca,rain,None,54,21,12
2023-11-05,LM-ATM-007,City Hall,rain,None,58,27,14
2023-11-05,LM-ATM-008,Chinatown,rain,None,79,44,26
2023-11-05,LM-ATM-009,Little Italy,rain,None,47,38,21
2023-11-05,LM-ATM-010,SoHo Broadway,rain,None,62,53,31
2023-11-05,LM-ATM-011,NoLiTa,rain,None,47,35,20
2023-11-05,LM-ATM-012,Canal Street,rain,None,89,58,33
2023-11-05,LM-ATM-013,World Trade Center,rain,None,79,35,20
2023-11-05,LM-ATM-014,Brookfield Place,rain,None,80,35,20
2023-11-05,LM-ATM-015,Bowling Green,rain,None,66,29,17
2023-11-05,LM-ATM-016,Staten Ferry Terminal,rain,None,63,53,31
2023-11-05,LM-ATM-017,Essex Market,rain,None,39,26,13
2023-11-05,LM-ATM-018,Houston Street,rain,None,49,33,18
2023-11-05,LM-ATM-019,Delancey Street,rain,None,56,38,21
2023-11-05,LM-ATM-020,Pier 17,rain,None,55,57,31
2023-11-06,LM-ATM-001,Battery Park,rain,None,58,43,21
2023-11-06,LM-ATM-002,Wall Street,rain,None,93,18,11
2023-11-06,LM-ATM-003,Broad Street,rain,None,87,21,11
2023-11-06,LM-ATM-004,Fulton Center,rain,None,100,40,29
2023-11-06,LM-ATM-005,South Street Seaport,rain,None,60,46,29
2023-11-06,LM-ATM-006,Tribeca,rain,None,73,29,15
2023-11-06,LM-ATM-007,City Hall,rain,None,89,39,17
2023-11-06,LM-ATM-008,Chinatown,rain,None,66,42,19
2023-11-06,LM-ATM-009,Little Italy,rain,None,51,30,16
2023-11-06,LM-ATM-010,SoHo Broadway,rain,None,78,50,40
2023-11-06,LM-ATM-011,NoLiTa,rain,None,57,30,20
2023-11-06,LM-ATM-012,Canal Street,rain,None,79,41,24
2023-11-06,LM-ATM-013,World Trade Center,rain,None,116,40,20
2023-11-06,LM-ATM-014,Brookfield Place,rain,None,77,24,17
2023-11-06,LM-ATM-015,Bowling Green,rain,None,84,33,21
2023-11-06,LM-ATM-016,Staten Ferry Terminal,rain,None,63,36,23
2023-11-06,LM-ATM-017,Essex Market,rain,None,57,27,16
2023-11-06,LM-ATM-018,Houston Street,rain,None,53,35,18
2023-11-06,LM-ATM-019,Delancey Street,rain,None,56,32,17
2023-11-06,LM-ATM-020,Pier 17,rain,None,54,39,23
2023-11-07,LM-ATM-001,Battery Park,clear,None,85,47,30
2023-11-07,LM-ATM-002,Wall Street,clear,None,139,29,14
2023-11-07,LM-ATM-003,Broad Street,clear,None,129,32,16
2023-11-07,LM-ATM-004,Fulton Center,clear,None,122,53,29
2023-11-07,LM-ATM-005,South Street Seaport,clear,None,87,64,38
2023-11-07,LM-ATM-006,Tribeca,clear,None,99,37,17
2023-11-07,LM-ATM-007,City Hall,clear,None,89,35,18
2023-11-07,LM-ATM-008,Chinatown,clear,None,94,49,25
2023-11-07,LM-ATM-009,Little Italy,clear,None,71,48,26
2023-11-07,LM-ATM-010,SoHo Broadway,clear,None,92,56,40
2023-11-07,LM-ATM-011,NoLiTa,clear,None,61,33,23
2023-11-07,LM-ATM-012,Canal Street,clear,None,78,41,24
2023-11-07,LM-ATM-013,World Trade Center,clear,None,130,53,28
2023-11-07,LM-ATM-014,Brookfield Place,clear,None,103,42,21
2023-11-07,LM-ATM-015,Bowling Green,clear,None,86,30,20
2023-11-07,LM-ATM-016,Staten Ferry Terminal,clear,None,83,55,32
2023-11-07,LM-ATM-017,Essex Market,clear,None,76,40,22
2023-11-07,LM-ATM-018,Houston Street,clear,None,77,46,30
2023-11-07,LM-ATM-019,Delancey Street,clear,None,73,39,23
2023-11-07,LM-ATM-020,Pier 17,clear,None,66,49,31
2023-11-08,LM-ATM-001,Battery Park,cloudy,None,53,35,20
2023-11-08,LM-ATM-002,Wall Street,cloudy,None,112,27,16
2023-11-08,LM-ATM-003,Broad Street,cloudy,None,128,32,17
2023-11-08,LM-ATM-004,Fulton Center,cloudy,None,134,54,32
2023-11-08,LM-ATM-005,South Street Seaport,cloudy,None,70,52,32
2023-11-08,LM-ATM-006,Tribeca,cloudy,None,78,34,17
2023-11-08,LM-ATM-007,City Hall,cloudy,None,80,27,16
2023-11-08,LM-ATM-008,Chinatown,cloudy,None,86,40,24
2023-11-08,LM-ATM-009,Little Italy,cloudy,None,62,44,24
2023-11-08,LM-ATM-010,SoHo Broadway,cloudy,None,80,58,35
2023-11-08,LM-ATM-011,NoLiTa,cloudy,None,64,40,25
2023-11-08,LM-ATM-012,Canal Street,cloudy,None,83,41,26
2023-11-08,LM-ATM-013,World Trade Center,cloudy,None,106,34,20
2023-11-08,LM-ATM-014,Brookfield Place,cloudy,None,123,35,23
2023-11-08,LM-ATM-015,Bowling Green,cloudy,None,72,29,19
2023-11-08,LM-ATM-016,Staten Ferry Terminal,cloudy,None,62,45,26
2023-11-08,LM-ATM-017,Essex Market,cloudy,None,64,32,17
2023-11-08,LM-ATM-018,Houston Street,cloudy,None,78,38,25
2023-11-08,LM-ATM-019,Delancey Street,cloudy,None,77,40,23
2023-11-08,LM-ATM-020,Pier 17,cloudy,None,61,43,29
2023-11-09,LM-ATM-001,Battery Park,clear,None,66,39,23
2023-11-09,LM-ATM-002,Wall Street,clear,None,123,25,14
2023-11-09,LM-ATM-003,Broad Street,clear,None,122,34,17
2023-11-09,LM-ATM-004,Fulton Center,clear,None,130,55,31
2023-11-09,LM-ATM-005,South Street Seaport,clear,None,64,44,30
2023-11-09,LM-ATM-006,Tribeca,clear,None,88,31,18
2023-11-09,LM-ATM-007,City Hall,clear,None,99,36,19
2023-11-09,LM-ATM-008,Chinatown,clear,None,73,37,21
2023-11-09,LM-ATM-009,Little Italy,clear,None,75,49,30
2023-11-09,LM-ATM-010,SoHo Broadway,clear,None,95,62,47
2023-11-09,LM-ATM-011,NoLiTa,clear,None,65,42,25
2023-11-09,LM-ATM-012,Canal Street,clear,None,100,43,27
2023-11-09,LM-ATM-013,World Trade Center,clear,None,135,43,29
2023-11-09,LM-ATM-014,Brookfield Place,clear,None,133,57,32
2023-11-09,LM-ATM-015,Bowling Green,clear,None,74,28,17
2023-11-09,LM-ATM-016,Staten Ferry Terminal,clear,None,94,54,33
2023-11-09,LM-ATM-017,Essex Market,clear,None,61,32,19
2023-11-09,LM-ATM-018,Houston Street,clear,None,78,44,25
2023-11-09,LM-ATM-019,Delancey Street,clear,None,66,34,21
2023-11-09,LM-ATM-020,Pier 17,clear,None,65,51,33
2023-11-10,LM-ATM-001,Battery Park,rain,None,74,34,24
2023-11-10,LM-ATM-002,Wall Street,rain,None,92,23,12
2023-11-10,LM-ATM-003,Broad Street,rain,None,92,24,14
2023-11-10,LM-ATM-004,Fulton Center,rain,None,93,41,20
2023-11-10,LM-ATM-005,South Street Seaport,rain,None,55,38,23
2023-11-10,LM-ATM-006,Tribeca,rain,None,67,25,14
2023-11-10,LM-ATM-007,City Hall,rain,None,71,25,14
2023-11-10,LM-ATM-008,Chinatown,rain,None,66,37,20
2023-11-10,LM-ATM-009,Little Italy,rain,None,53,34,21
2023-11-10,LM-ATM-010,SoHo Broadway,rain,None,62,49,30
2023-11-10,LM-ATM-011,NoLiTa,rain,None,65,39,24
2023-11-10,LM-ATM-012,Canal Street,rain,None,61,38,23
2023-11-10,LM-ATM-013,World Trade Center,rain,None,91,37,18
2023-11-10,LM-ATM-014,Brookfield Place,rain,None,80,34,16
2023-11-10,LM-ATM-015,Bowling Green,rain,None,81,36,19
2023-11-10,LM-ATM-016,Staten Ferry Terminal,rain,None,56,34,22
2023-11-10,LM-ATM-017,Essex Market,rain,None,77,37,22
2023-11-10,LM-ATM-018,Houston Street,rain,None,68,38,27
2023-11-10,LM-ATM-019,Delancey Street,rain,None,63,29,18
2023-11-10,LM-ATM-020,Pier 17,rain,None,52,33,23
2023-11-11,LM-ATM-001,Battery Park,rain,None,59,43,23
2023-11-11,LM-ATM-002,Wall Street,rain,None,93,25,10
2023-11-11,LM-ATM-003,Broad Street,rain,None,84,26,12
2023-11-11,LM-ATM-004,Fulton Center,rain,None,77,40,22
2023-11-11,LM-ATM-005,South Street Seaport,rain,None,67,54,35
2023-11-11,LM-ATM-006,Tribeca,rain,None,73,34,19
2023-11-11,LM-ATM-007,City Hall,rain,None,73,29,18
2023-11-11,LM-ATM-008,Chinatown,rain,None,81,44,23
2023-11-11,LM-ATM-009,Little Italy,rain,None,53,39,25
2023-11-11,LM-ATM-010,SoHo Broadway,rain,None,66,51,34
2023-11-11,LM-ATM-011,NoLiTa,rain,None,46,33,19
2023-11-11,LM-ATM-012,Canal Street,rain,None,72,44,25
2023-11-11,LM-ATM-013,World Trade Center,rain,None,72,29,19
2023-11-11,LM-ATM-014,Brookfield Place,rain,None,89,36,17
2023-11-11,LM-ATM-015,Bowling Green,rain,None,64,35,16
2023-11-11,LM-ATM-016,Staten Ferry Terminal,rain,None,57,42,23
2023-11-11,LM-ATM-017,Essex Market,rain,None,58,34,21
2023-11-11,LM-ATM-018,Houston Street,rain,None,57,40,21
2023-11-11,LM-ATM-019,Delancey Street,rain,None,61,41,22
2023-11-11,LM-ATM-020,Pier 17,rain,None,59,52,30
2023-11-12,LM-ATM-001,Battery Park,rain,None,60,42,23
2023-11-12,LM-ATM-002,Wall Street,rain,None,86,23,11
2023-11-12,LM-ATM-003,Broad Street,rain,None,105,33,18
2023-11-12,LM-ATM-004,Fulton Center,rain,None,81,38,21
2023-11-12,LM-ATM-005,South Street Seaport,rain,None,77,57,35
2023-11-12,LM-ATM-006,Tribeca,rain,None,60,28,14
2023-11-12,LM-ATM-007,City Hall,rain,None,77,30,16
2023-11-12,LM-ATM-008,Chinatown,rain,None,68,39,24
2023-11-12,LM-ATM-009,Little Italy,rain,None,56,38,23
2023-11-12,LM-ATM-010,SoHo Broadway,rain,None,67,51,32
2023-11-12,LM-ATM-011,NoLiTa,rain,None,55,37,22
2023-11-12,LM-ATM-012,Canal Street,rain,None,66,36,23
2023-11-12,LM-ATM-013,World Trade Center,rain,None,84,39,17
2023-11-12,LM-ATM-014,Brookfield Place,rain,None,84,39,21
2023-11-12,LM-ATM-015,Bowling Green,rain,None,77,35,21
2023-11-12,LM-ATM-016,Staten Ferry Terminal,rain,None,67,46,25
2023-11-12,LM-ATM-017,Essex Market,rain,None,56,36,18
2023-11-12,LM-ATM-018,Houston Street,rain,None,49,32,19
2023-11-12,LM-ATM-019,Delancey Street,rain,None,54,32,17
2023-11-12,LM-ATM-020,Pier 17,rain,None,52,41,30
2023-11-13,LM-ATM-001,Battery Park,rain,None,62,34,23
2023-11-13,LM-ATM-002,Wall Street,rain,None,111,32,10
2023-11-13,LM-ATM-003,Broad Street,rain,None,103,26,12
2023-11-13,LM-ATM-004,Fulton Center,rain,None,87,34,20
2023-11-13,LM-ATM-005,South Street Seaport,rain,None,52,33,20
2023-11-13,LM-ATM-006,Tribeca,rain,None,70,28,14
2023-11-13,LM-ATM-007,City Hall,rain,None,86,37,16
2023-11-13,LM-ATM-008,Chinatown,rain,None,70,39,20
2023-11-13,LM-ATM-009,Little Italy,rain,None,57,33,23
2023-11-13,LM-ATM-010,SoHo Broadway,rain,None,54,38,27
2023-11-13,LM-ATM-011,NoLiTa,rain,None,50,31,17
2023-11-13,LM-ATM-012,Canal Street,rain,None,69,39,20
2023-11-13,LM-ATM-013,World Trade Center,rain,None,83,30,18
2023-11-13,LM-ATM-014,Brookfield Place,rain,None,117,38,23
2023-11-13,LM-ATM-015,Bowling Green,rain,None,76,31,20
2023-11-13,LM-ATM-016,Staten Ferry Terminal,rain,None,61,37,25
2023-11-13,LM-ATM-017,Essex Market,rain,None,68,36,19
2023-11-13,LM-ATM-018,Houston Street,rain,None,68,34,24
2023-11-13,LM-ATM-019,Delancey Street,rain,None,67,33,21
2023-11-13,LM-ATM-020,Pier 17,rain,None,52,38,23
2023-11-14,LM-ATM-001,Battery Park,rain,None,51,36,19
2023-11-14,LM-ATM-002,Wall Street,rain,None,95,21,11
2023-11-14,LM-ATM-003,Broad Street,rain,None,89,28,13
2023-11-14,LM-ATM-004,Fulton Center,rain,None,92,42,20
2023-11-14,LM-ATM-005,South Street Seaport,rain,None,63,41,26
2023-11-14,LM-ATM-006,Tribeca,rain,None,67,27,13
2023-11-14,LM-ATM-007,City Hall,rain,None,83,28,15
2023-11-14,LM-ATM-008,Chinatown,rain,None,59,29,14
2023-11-14,LM-ATM-009,Little Italy,rain,None,51,28,21
2023-11-14,LM-ATM-010,SoHo Broadway,rain,None,65,47,31
2023-11-14,LM-ATM-011,NoLiTa,rain,None,64,40,23
2023-11-14,LM-ATM-012,Canal Street,rain,None,68,37,24
2023-11-14,LM-ATM-013,World Trade Center,rain,None,115,45,23
2023-11-14,LM-ATM-014,Brookfield Place,rain,None,95,35,19
2023-11-14,LM-ATM-015,Bowling Green,rain,None,63,27,15
2023-11-14,LM-ATM-016,Staten Ferry Terminal,rain,None,70,43,29
2023-11-14,LM-ATM-017,Essex Market,rain,None,65,36,20
2023-11-14,LM-ATM-018,Houston Street,rain,None,60,34,19
2023-11-14,LM-ATM-019,Delancey Street,rain,None,51,28,18
2023-11-14,LM-ATM-020,Pier 17,rain,None,66,46,29
2023-11-15,LM-ATM-001,Battery Park,clear,None,69,47,26
2023-11-15,LM-ATM-002,Wall Street,clear,None,169,37,18
2023-11-15,LM-ATM-003,Broad Street,clear,None,124,28,15
2023-11-15,LM-ATM-004,Fulton Center,clear,None,119,51,32
2023-11-15,LM-ATM-005,South Street Seaport,clear,None,89,57,39
2023-11-15,LM-ATM-006,Tribeca,clear,None,95,34,17
2023-11-15,LM-ATM-007,City Hall,clear,None,81,34,18
2023-11-15,LM-ATM-008,Chinatown,clear,None,82,39,22
2023-11-15,LM-ATM-009,Little Italy,clear,None,82,52,33
2023-11-15,LM-ATM-010,SoHo Broadway,clear,None,84,54,37
2023-11-15,LM-ATM-011,NoLiTa,clear,None,53,37,21
2023-11-15,LM-ATM-012,Canal Street,clear,None,80,40,27
2023-11-15,LM-ATM-013,World Trade Center,clear,None,142,46,25
2023-11-15,LM-ATM-014,Brookfield Place,clear,None,121,37,23
2023-11-15,LM-ATM-015,Bowling Green,clear,None,99,40,22
2023-11-15,LM-ATM-016,Staten Ferry Terminal,clear,None,75,46,30
2023-11-15,LM-ATM-017,Essex Market,clear,None,76,35,22
2023-11-15,LM-ATM-018,Houston Street,clear,None,63,39,23
2023-11-15,LM-ATM-019,Delancey Street,clear,None,74,35,25
2023-11-15,LM-ATM-020,Pier 17,clear,None,65,53,31
2023-11-16,LM-ATM-001,Battery Park,cloudy,None,71,44,26
2023-11-16,LM-ATM-002,Wall Street,cloudy,None,106,23,13
2023-11-16,LM-ATM-003,Broad Street,cloudy,None,107,24,15
2023-11-16,LM-ATM-004,Fulton Center,cloudy,None,103,46,25
2023-11-16,LM-ATM-005,South Street Seaport,cloudy,None,80,56,31
2023-11-16,LM-ATM-006,Tribeca,cloudy,None,66,26,14
2023-11-16,LM-ATM-007,City Hall,cloudy,None,75,33,14
2023-11-16,LM-ATM-008,Chinatown,cloudy,None,106,54,29
2023-11-16,LM-ATM-009,Little Italy,cloudy,None,65,39,23
2023-11-16,LM-ATM-010,SoHo Broadway,cloudy,None,81,51,40
2023-11-16,LM-ATM-011,NoLiTa,cloudy,None,64,35,25
2023-11-16,LM-ATM-012,Canal Street,cloudy,None,72,42,21
2023-11-16,LM-ATM-013,World Trade Center,cloudy,None,140,41,29
2023-11-16,LM-ATM-014,Brookfield Place,cloudy,None,104,32,18
2023-11-16,LM-ATM-015,Bowling Green,cloudy,None,97,33,21
2023-11-16,LM-ATM-016,Staten Ferry Terminal,cloudy,None,71,44,29
2023-11-16,LM-ATM-017,Essex Market,cloudy,None,75,38,19
2023-11-16,LM-ATM-018,Houston Street,cloudy,None,75,35,22
2023-11-16,LM-ATM-019,Delancey Street,cloudy,None,82,42,27
2023-11-16,LM-ATM-020,Pier 17,cloudy,None,69,54,36
2023-11-17,LM-ATM-001,Battery Park,clear,None,68,40,25
2023-11-17,LM-ATM-002,Wall Street,clear,None,110,31,15
2023-11-17,LM-ATM-003,Broad Street,clear,None,143,35,18
2023-11-17,LM-ATM-004,Fulton Center,clear,None,122,58,32
2023-11-17,LM-ATM-005,South Street Seaport,clear,None,90,60,36
2023-11-17,LM-ATM-006,Tribeca,clear,None,84,34,18
2023-11-17,LM-ATM-007,City Hall,clear,None,109,38,20
2023-11-17,LM-ATM-008,Chinatown,clear,None,72,40,23
2023-11-17,LM-ATM-009,Little Italy,clear,None,79,44,29
2023-11-17,LM-ATM-010,SoHo Broadway,clear,None,99,75,45
2023-11-17,LM-ATM-011,NoLiTa,clear,None,78,44,27
2023-11-17,LM-ATM-012,Canal Street,clear,None,101,51,29
2023-11-17,LM-ATM-013,World Trade Center,clear,None,147,41,28
2023-11-17,LM-ATM-014,Brookfield Place,clear,None,138,47,28
2023-11-17,LM-ATM-015,Bowling Green,clear,None,103,37,25
2023-11-17,LM-ATM-016,Staten Ferry Terminal,clear,None,70,45,31
2023-11-17,LM-ATM-017,Essex Market,clear,None,100,41,29
2023-11-17,LM-ATM-018,Houston Street,clear,None,77,45,27
2023-11-17,LM-ATM-019,Delancey Street,clear,None,71,39,23
2023-11-17,LM-ATM-020,Pier 17,clear,None,78,53,34
2023-11-18,LM-ATM-001,Battery Park,clear,None,77,59,33
2023-11-18,LM-ATM-002,Wall Street,clear,None,89,29,13
2023-11-18,LM-ATM-003,Broad Street,clear,None,80,28,13
2023-11-18,LM-ATM-004,Fulton Center,clear,None,117,59,38
2023-11-18,LM-ATM-005,South Street Seaport,clear,None,79,66,36
2023-11-18,LM-ATM-006,Tribeca,clear,None,72,37,16
2023-11-18,LM-ATM-007,City Hall,clear,None,84,46,22
2023-11-18,LM-ATM-008,Chinatown,clear,None,73,44,20
2023-11-18,LM-ATM-009,Little Italy,clear,None,62,54,28
2023-11-18,LM-ATM-010,SoHo Broadway,clear,None,84,61,45
2023-11-18,LM-ATM-011,NoLiTa,clear,None,50,35,21
2023-11-18,LM-ATM-012,Canal Street,clear,None,82,44,31
2023-11-18,LM-ATM-013,World Trade Center,clear,None,118,54,31
2023-11-18,LM-ATM-014,Brookfield Place,clear,None,81,31,20
2023-11-18,LM-ATM-015,Bowling Green,clear,None,72,38,19
2023-11-18,LM-ATM-016,Staten Ferry Terminal,clear,None,74,65,37
2023-11-18,LM-ATM-017,Essex Market,clear,None,55,36,20
2023-11-18,LM-ATM-018,Houston Street,clear,None,76,49,28
2023-11-18,LM-ATM-019,Delancey Street,clear,None,53,33,18
2023-11-18,LM-ATM-020,Pier 17,clear,None,81,68,42
2023-11-19,LM-ATM-001,Battery Park,rain,None,64,41,21
2023-11-19,LM-ATM-002,Wall Street,rain,None,76,27,12
2023-11-19,LM-ATM-003,Broad Street,rain,None,73,22,12
2023-11-19,LM-ATM-004,Fulton Center,rain,None,79,37,20
2023-11-19,LM-ATM-005,South Street Seaport,rain,None,64,50,28
2023-11-19,LM-ATM-006,Tribeca,rain,None,58,26,13
2023-11-19,LM-ATM-007,City Hall,rain,None,61,28,14
2023-11-19,LM-ATM-008,Chinatown,rain,None,71,44,21
2023-11-19,LM-ATM-009,Little Italy,rain,None,53,37,20
2023-11-19,LM-ATM-010,SoHo Broadway,rain,None,56,49,29
2023-11-19,LM-ATM-011,NoLiTa,rain,None,44,32,20
2023-11-19,LM-ATM-012,Canal Street,rain,None,73,44,28
2023-11-19,LM-ATM-013,World Trade Center,rain,None,98,33,22
2023-11-19,LM-ATM-014,Brookfield Place,rain,None,91,34,21
2023-11-19,LM-ATM-015,Bowling Green,rain,None,84,41,20
2023-11-19,LM-ATM-016,Staten Ferry Terminal,rain,None,67,51,27
2023-11-19,LM-ATM-017,Essex Market,rain,None,58,37,19
2023-11-19,LM-ATM-018,Houston Street,rain,None,69,49,27
2023-11-19,LM-ATM-019,Delancey Street,rain,None,62,38,21
2023-11-19,LM-ATM-020,Pier 17,rain,None,45,42,25
2023-11-20,LM-ATM-001,Battery Park,cloudy,None,57,34,18
2023-11-20,LM-ATM-002,Wall Street,cloudy,None,117,29,14
2023-11-20,LM-ATM-003,Broad Street,cloudy,None,107,29,18
2023-11-20,LM-ATM-004,Fulton Center,cloudy,None,113,43,26
2023-11-20,LM-ATM-005,South Street Seaport,cloudy,None,78,53,31
2023-11-20,LM-ATM-006,Tribeca,cloudy,None,85,33,20
2023-11-20,LM-ATM-007,City Hall,cloudy,None,76,35,17
2023-11-20,LM-ATM-008,Chinatown,cloudy,None,85,36,24
2023-11-20,LM-ATM-009,Little Italy,cloudy,None,66,42,21
2023-11-20,LM-ATM-010,SoHo Broadway,cloudy,None,80,45,37
2023-11-20,LM-ATM-011,NoLiTa,cloudy,None,69,42,26
2023-11-20,LM-ATM-012,Canal Street,cloudy,None,108,59,32
2023-11-20,LM-ATM-013,World Trade Center,cloudy,None,123,40,29
2023-11-20,LM-ATM-014,Brookfield Place,cloudy,None,96,35,21
2023-11-20,LM-ATM-015,Bowling Green,cloudy,None,85,32,19
2023-11-20,LM-ATM-016,Staten Ferry Terminal,cloudy,None,81,53,34
2023-11-20,LM-ATM-017,Essex Market,cloudy,None,76,39,19
2023-11-20,LM-ATM-018,Houston Street,cloudy,None,59,37,20
2023-11-20,LM-ATM-019,Delancey Street,cloudy,None,79,38,22
2023-11-20,LM-ATM-020,Pier 17,cloudy,None,58,43,29
2023-11-21,LM-ATM-001,Battery Park,cloudy,None,65,39,25
2023-11-21,LM-ATM-002,Wall Street,cloudy,None,134,33,19
2023-11-21,LM-ATM-003,Broad Street,cloudy,None,127,35,13
2023-11-21,LM-ATM-004,Fulton Center,cloudy,None,127,56,31
2023-11-21,LM-ATM-005,South Street Seaport,cloudy,None,65,45,28
2023-11-21,LM-ATM-006,Tribeca,cloudy,None,83,38,19
2023-11-21,LM-ATM-007,City Hall,cloudy,None,90,33,20
2023-11-21,LM-ATM-008,Chinatown,cloudy,None,70,31,18
2023-11-21,LM-ATM-009,Little Italy,cloudy,None,65,45,26
