date,atm_id,area,latitude,longitude,weather,major_event,twenty_dollar_bills_withdrawn,fifty_dollar_bills_withdrawn,hundred_dollar_bills_withdrawn
2024-12-01,LM-ATM-006,Tribeca,40.7163,-74.0086,cloudy,None,84,37,17
2024-12-01,LM-ATM-007,City Hall,40.7128,-74.0059,cloudy,None,82,36,20
2024-12-01,LM-ATM-008,Chinatown,40.7158,-73.9973,cloudy,None,86,51,25
2024-12-01,LM-ATM-009,Little Italy,40.7191,-73.9973,cloudy,None,63,46,28
2024-12-01,LM-ATM-010,SoHo Broadway,40.7233,-74.002,cloudy,None,101,86,56
2024-12-01,LM-ATM-011,NoLiTa,40.7228,-73.9973,cloudy,None,71,52,31
2024-12-01,LM-ATM-012,Canal Street,40.719,-74.002,cloudy,None,81,44,30
2024-12-01,LM-ATM-013,World Trade Center,40.7116,-74.013,cloudy,None,129,58,30
2024-12-01,LM-ATM-014,Brookfield Place,40.7127,-74.0155,cloudy,None,127,47,30
2024-12-01,LM-ATM-015,Bowling Green,40.7047,-74.0141,cloudy,None,102,50,28
2024-12-01,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,cloudy,None,75,57,34
2024-12-01,LM-ATM-017,Essex Market,40.7193,-73.9874,cloudy,None,84,53,24
2024-12-01,LM-ATM-018,Houston Street,40.7282,-74.005,cloudy,None,74,51,29
2024-12-01,LM-ATM-019,Delancey Street,40.7188,-73.9885,cloudy,None,61,43,21
2024-12-01,LM-ATM-020,Pier 17,40.7058,-74.0027,cloudy,None,72,56,38
2024-12-02,LM-ATM-001,Battery Park,40.7033,-74.017,clear,None,99,62,35
2024-12-02,LM-ATM-002,Wall Street,40.7074,-74.0113,clear,None,138,27,15
2024-12-02,LM-ATM-003,Broad Street,40.7069,-74.0113,clear,None,120,32,13
2024-12-02,LM-ATM-004,Fulton Center,40.7103,-74.0076,clear,None,129,56,28
2024-12-02,LM-ATM-005,South Street Seaport,40.7069,-74.003,clear,None,91,64,35
2024-12-02,LM-ATM-006,Tribeca,40.7163,-74.0086,clear,None,85,30,18
2024-12-02,LM-ATM-007,City Hall,40.7128,-74.0059,clear,None,110,42,22
2024-12-02,LM-ATM-008,Chinatown,40.7158,-73.9973,clear,None,89,39,25
2024-12-02,LM-ATM-009,Little Italy,40.7191,-73.9973,clear,None,63,44,28
2024-12-02,LM-ATM-010,SoHo Broadway,40.7233,-74.002,clear,None,108,70,47
2024-12-02,LM-ATM-011,NoLiTa,40.7228,-73.9973,clear,None,79,51,29
2024-12-02,LM-ATM-012,Canal Street,40.719,-74.002,clear,None,105,55,33
2024-12-02,LM-ATM-013,World Trade Center,40.7116,-74.013,clear,None,126,47,25
2024-12-02,LM-ATM-014,Brookfield Place,40.7127,-74.0155,clear,None,148,52,29
2024-12-02,LM-ATM-015,Bowling Green,40.7047,-74.0141,clear,None,110,46,24
2024-12-02,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,clear,None,98,54,38
2024-12-02,LM-ATM-017,Essex Market,40.7193,-73.9874,clear,None,87,47,26
2024-12-02,LM-ATM-018,Houston Street,40.7282,-74.005,clear,None,99,48,31
2024-12-02,LM-ATM-019,Delancey Street,40.7188,-73.9885,clear,None,100,55,31
2024-12-02,LM-ATM-020,Pier 17,40.7058,-74.0027,clear,None,81,60,37
2024-12-03,LM-ATM-001,Battery Park,40.7033,-74.017,cloudy,None,91,43,30
2024-12-03,LM-ATM-002,Wall Street,40.7074,-74.0113,cloudy,None,128,31,15
2024-12-03,LM-ATM-003,Broad Street,40.7069,-74.0113,cloudy,None,114,22,15
2024-12-03,LM-ATM-004,Fulton Center,40.7103,-74.0076,cloudy,None,119,47,27
2024-12-03,LM-ATM-005,South Street Seaport,40.7069,-74.003,cloudy,None,87,54,36
2024-12-03,LM-ATM-006,Tribeca,40.7163,-74.0086,cloudy,None,86,32,18
2024-12-03,LM-ATM-007,City Hall,40.7128,-74.0059,cloudy,None,100,39,22
2024-12-03,LM-ATM-008,Chinatown,40.7158,-73.9973,cloudy,None,86,46,25
2024-12-03,LM-ATM-009,Little Italy,40.7191,-73.9973,cloudy,None,66,38,26
2024-12-03,LM-ATM-010,SoHo Broadway,40.7233,-74.002,cloudy,None,87,54,38
2024-12-03,LM-ATM-011,NoLiTa,40.7228,-73.9973,cloudy,None,86,42,27
2024-12-03,LM-ATM-012,Canal Street,40.719,-74.002,cloudy,None,83,49,29
2024-12-03,LM-ATM-013,World Trade Center,40.7116,-74.013,cloudy,None,139,51,30
2024-12-03,LM-ATM-014,Brookfield Place,40.7127,-74.0155,cloudy,None,106,33,17
2024-12-03,LM-ATM-015,Bowling Green,40.7047,-74.0141,cloudy,None,90,44,22
2024-12-03,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,cloudy,None,87,57,34
2024-12-03,LM-ATM-017,Essex Market,40.7193,-73.9874,cloudy,None,77,44,25
2024-12-03,LM-ATM-018,Houston Street,40.7282,-74.005,cloudy,None,71,36,26
2024-12-03,LM-ATM-019,Delancey Street,40.7188,-73.9885,cloudy,None,91,40,22
2024-12-03,LM-ATM-020,Pier 17,40.7058,-74.0027,cloudy,None,65,47,34
2024-12-04,LM-ATM-001,Battery Park,40.7033,-74.017,clear,None,89,51,33
2024-12-04,LM-ATM-002,Wall Street,40.7074,-74.0113,clear,None,172,30,21
2024-12-04,LM-ATM-003,Broad Street,40.7069,-74.0113,clear,None,155,39,17
2024-12-04,LM-ATM-004,Fulton Center,40.7103,-74.0076,clear,None,142,54,33
2024-12-04,LM-ATM-005,South Street Seaport,40.7069,-74.003,clear,None,103,66,42
2024-12-04,LM-ATM-006,Tribeca,40.7163,-74.0086,clear,None,113,42,20
2024-12-04,LM-ATM-007,City Hall,40.7128,-74.0059,clear,None,98,32,16
2024-12-04,LM-ATM-008,Chinatown,40.7158,-73.9973,clear,None,91,43,27
2024-12-04,LM-ATM-009,Little Italy,40.7191,-73.9973,clear,None,86,51,34
2024-12-04,LM-ATM-010,SoHo Broadway,40.7233,-74.002,clear,None,89,65,39
2024-12-04,LM-ATM-011,NoLiTa,40.7228,-73.9973,clear,None,63,39,22
2024-12-04,LM-ATM-012,Canal Street,40.719,-74.002,clear,None,87,42,27
2024-12-04,LM-ATM-013,World Trade Center,40.7116,-74.013,clear,None,145,56,34
2024-12-04,LM-ATM-014,Brookfield Place,40.7127,-74.0155,clear,None,122,46,26
2024-12-04,LM-ATM-015,Bowling Green,40.7047,-74.0141,clear,None,75,28,17
2024-12-04,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,clear,None,98,61,39
2024-12-04,LM-ATM-017,Essex Market,40.7193,-73.9874,clear,None,76,32,23
2024-12-04,LM-ATM-018,Houston Street,40.7282,-74.005,clear,None,75,43,25
2024-12-04,LM-ATM-019,Delancey Street,40.7188,-73.9885,clear,None,80,44,21
2024-12-04,LM-ATM-020,Pier 17,40.7058,-74.0027,clear,None,79,59,43
2024-12-05,LM-ATM-001,Battery Park,40.7033,-74.017,rain,None,65,41,26
2024-12-05,LM-ATM-002,Wall Street,40.7074,-74.0113,rain,None,117,27,14
2024-12-05,LM-ATM-003,Broad Street,40.7069,-74.0113,rain,None,124,31,17
2024-12-05,LM-ATM-004,Fulton Center,40.7103,-74.0076,rain,None,106,47,27
2024-12-05,LM-ATM-005,South Street Seaport,40.7069,-74.003,rain,None,64,44,27
2024-12-05,LM-ATM-006,Tribeca,40.7163,-74.0086,rain,None,80,34,17
2024-12-05,LM-ATM-007,City Hall,40.7128,-74.0059,rain,None,77,32,18
2024-12-05,LM-ATM-008,Chinatown,40.7158,-73.9973,rain,None,65,39,19
2024-12-05,LM-ATM-009,Little Italy,40.7191,-73.9973,rain,None,67,41,28
2024-12-05,LM-ATM-010,SoHo Broadway,40.7233,-74.002,rain,None,63,51,31
2024-12-05,LM-ATM-011,NoLiTa,40.7228,-73.9973,rain,None,76,44,27
2024-12-05,LM-ATM-012,Canal Street,40.719,-74.002,rain,None,80,46,29
2024-12-05,LM-ATM-013,World Trade Center,40.7116,-74.013,rain,None,123,43,25
2024-12-05,LM-ATM-014,Brookfield Place,40.7127,-74.0155,rain,None,117,40,23
2024-12-05,LM-ATM-015,Bowling Green,40.7047,-74.0141,rain,None,81,34,20
2024-12-05,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,rain,None,54,38,20
2024-12-05,LM-ATM-017,Essex Market,40.7193,-73.9874,rain,None,63,35,18
2024-12-05,LM-ATM-018,Houston Street,40.7282,-74.005,rain,None,71,43,27
2024-12-05,LM-ATM-019,Delancey Street,40.7188,-73.9885,rain,None,64,38,22
2024-12-05,LM-ATM-020,Pier 17,40.7058,-74.0027,rain,None,57,48,29
2024-12-06,LM-ATM-001,Battery Park,40.7033,-74.017,cloudy,None,72,41,25
2024-12-06,LM-ATM-002,Wall Street,40.7074,-74.0113,cloudy,None,124,33,13
2024-12-06,LM-ATM-003,Broad Street,40.7069,-74.0113,cloudy,None,120,30,16
2024-12-06,LM-ATM-004,Fulton Center,40.7103,-74.0076,cloudy,None,125,51,31
2024-12-06,LM-ATM-005,South Street Seaport,40.7069,-74.003,cloudy,None,89,55,35
2024-12-06,LM-ATM-006,Tribeca,40.7163,-74.0086,cloudy,None,87,35,14
2024-12-06,LM-ATM-007,City Hall,40.7128,-74.0059,cloudy,None,81,31,15
2024-12-06,LM-ATM-008,Chinatown,40.7158,-73.9973,cloudy,None,85,41,23
2024-12-06,LM-ATM-009,Little Italy,40.7191,-73.9973,cloudy,None,86,51,28
2024-12-06,LM-ATM-010,SoHo Broadway,40.7233,-74.002,cloudy,None,97,62,44
2024-12-06,LM-ATM-011,NoLiTa,40.7228,-73.9973,cloudy,None,69,41,26
2024-12-06,LM-ATM-012,Canal Street,40.719,-74.002,cloudy,None,84,46,25
2024-12-06,LM-ATM-013,World Trade Center,40.7116,-74.013,cloudy,None,102,40,22
2024-12-06,LM-ATM-014,Brookfield Place,40.7127,-74.0155,cloudy,None,122,40,27
2024-12-06,LM-ATM-015,Bowling Green,40.7047,-74.0141,cloudy,None,99,36,21
2024-12-06,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,cloudy,None,71,43,30
2024-12-06,LM-ATM-017,Essex Market,40.7193,-73.9874,cloudy,None,91,49,27
2024-12-06,LM-ATM-018,Houston Street,40.7282,-74.005,cloudy,None,70,37,22
2024-12-06,LM-ATM-019,Delancey Street,40.7188,-73.9885,cloudy,None,77,38,21
2024-12-06,LM-ATM-020,Pier 17,40.7058,-74.0027,cloudy,None,72,56,33
2024-12-07,LM-ATM-001,Battery Park,40.7033,-74.017,rain,None,65,43,26
2024-12-07,LM-ATM-002,Wall Street,40.7074,-74.0113,rain,None,74,21,9
2024-12-07,LM-ATM-003,Broad Street,40.7069,-74.0113,rain,None,80,29,13
2024-12-07,LM-ATM-004,Fulton Center,40.7103,-74.0076,rain,None,89,48,24
2024-12-07,LM-ATM-005,South Street Seaport,40.7069,-74.003,rain,None,66,50,31
2024-12-07,LM-ATM-006,Tribeca,40.7163,-74.0086,rain,None,79,37,18
2024-12-07,LM-ATM-007,City Hall,40.7128,-74.0059,rain,None,74,29,15
2024-12-07,LM-ATM-008,Chinatown,40.7158,-73.9973,rain,None,55,34,18
2024-12-07,LM-ATM-009,Little Italy,40.7191,-73.9973,rain,None,70,45,25
2024-12-07,LM-ATM-010,SoHo Broadway,40.7233,-74.002,rain,None,75,62,42
2024-12-07,LM-ATM-011,NoLiTa,40.7228,-73.9973,rain,None,62,44,26
2024-12-07,LM-ATM-012,Canal Street,40.719,-74.002,rain,None,79,46,27
2024-12-07,LM-ATM-013,World Trade Center,40.7116,-74.013,rain,None,99,43,21
2024-12-07,LM-ATM-014,Brookfield Place,40.7127,-74.0155,rain,None,77,34,18
2024-12-07,LM-ATM-015,Bowling Green,40.7047,-74.0141,rain,None,64,35,18
2024-12-07,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,rain,None,73,53,30
2024-12-07,LM-ATM-017,Essex Market,40.7193,-73.9874,rain,None,67,43,20
2024-12-07,LM-ATM-018,Houston Street,40.7282,-74.005,rain,None,79,50,30
2024-12-07,LM-ATM-019,Delancey Street,40.7188,-73.9885,rain,None,58,33,19
2024-12-07,LM-ATM-020,Pier 17,40.7058,-74.0027,rain,None,67,52,34
2024-12-08,LM-ATM-001,Battery Park,40.7033,-74.017,clear,None,87,54,34
2024-12-08,LM-ATM-002,Wall Street,40.7074,-74.0113,clear,None,122,39,18
2024-12-08,LM-ATM-003,Broad Street,40.7069,-74.0113,clear,None,101,34,16
2024-12-08,LM-ATM-004,Fulton Center,40.7103,-74.0076,clear,None,88,44,23
2024-12-08,LM-ATM-005,South Street Seaport,40.7069,-74.003,clear,None,83,55,38
2024-12-08,LM-ATM-006,Tribeca,40.7163,-74.0086,clear,None,76,37,19
2024-12-08,LM-ATM-007,City Hall,40.7128,-74.0059,clear,None,86,42,23
2024-12-08,LM-ATM-008,Chinatown,40.7158,-73.9973,clear,None,94,56,29
2024-12-08,LM-ATM-009,Little Italy,40.7191,-73.9973,clear,None,80,59,33
2024-12-08,LM-ATM-010,SoHo Broadway,40.7233,-74.002,clear,None,78,66,41
2024-12-08,LM-ATM-011,NoLiTa,40.7228,-73.9973,clear,None,74,44,33
2024-12-08,LM-ATM-012,Canal Street,40.719,-74.002,clear,None,88,56,29
2024-12-08,LM-ATM-013,World Trade Center,40.7116,-74.013,clear,None,121,50,25
2024-12-08,LM-ATM-014,Brookfield Place,40.7127,-74.0155,clear,None,106,42,24
2024-12-08,LM-ATM-015,Bowling Green,40.7047,-74.0141,clear,None,73,31,19
2024-12-08,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,clear,None,92,60,37
2024-12-08,LM-ATM-017,Essex Market,40.7193,-73.9874,clear,None,78,51,28
2024-12-08,LM-ATM-018,Houston Street,40.7282,-74.005,clear,None,78,47,31
2024-12-08,LM-ATM-019,Delancey Street,40.7188,-73.9885,clear,None,68,40,22
2024-12-08,LM-ATM-020,Pier 17,40.7058,-74.0027,clear,None,65,63,38
2024-12-09,LM-ATM-001,Battery Park,40.7033,-74.017,clear,None,75,48,29
2024-12-09,LM-ATM-002,Wall Street,40.7074,-74.0113,clear,None,135,31,16
2024-12-09,LM-ATM-003,Broad Street,40.7069,-74.0113,clear,None,132,39,15
2024-12-09,LM-ATM-004,Fulton Center,40.7103,-74.0076,clear,None,142,64,35
2024-12-09,LM-ATM-005,South Street Seaport,40.7069,-74.003,clear,None,79,56,33
2024-12-09,LM-ATM-006,Tribeca,40.7163,-74.0086,clear,None,116,44,24
2024-12-09,LM-ATM-007,City Hall,40.7128,-74.0059,clear,None,112,45,22
2024-12-09,LM-ATM-008,Chinatown,40.7158,-73.9973,clear,None,93,50,27
2024-12-09,LM-ATM-009,Little Italy,40.7191,-73.9973,clear,None,74,42,29
2024-12-09,LM-ATM-010,SoHo Broadway,40.7233,-74.002,clear,None,87,65,45
2024-12-09,LM-ATM-011,NoLiTa,40.7228,-73.9973,clear,None,61,44,25
2024-12-09,LM-ATM-012,Canal Street,40.719,-74.002,clear,None,78,46,25
2024-12-09,LM-ATM-013,World Trade Center,40.7116,-74.013,clear,None,151,50,28
2024-12-09,LM-ATM-014,Brookfield Place,40.7127,-74.0155,clear,None,108,36,21
2024-12-09,LM-ATM-015,Bowling Green,40.7047,-74.0141,clear,None,111,47,24
2024-12-09,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,clear,None,67,46,27
2024-12-09,LM-ATM-017,Essex Market,40.7193,-73.9874,clear,None,86,42,21
2024-12-09,LM-ATM-018,Houston Street,40.7282,-74.005,clear,None,77,44,27
2024-12-09,LM-ATM-019,Delancey Street,40.7188,-73.9885,clear,None,88,40,26
2024-12-09,LM-ATM-020,Pier 17,40.7058,-74.0027,clear,None,79,54,33
2024-12-10,LM-ATM-001,Battery Park,40.7033,-74.017,clear,None,84,50,31
2024-12-10,LM-ATM-002,Wall Street,40.7074,-74.0113,clear,None,128,23,12
2024-12-10,LM-ATM-003,Broad Street,40.7069,-74.0113,clear,None,137,43,20
2024-12-10,LM-ATM-004,Fulton Center,40.7103,-74.0076,clear,None,127,54,31
2024-12-10,LM-ATM-005,South Street Seaport,40.7069,-74.003,clear,None,71,50,29
2024-12-10,LM-ATM-006,Tribeca,40.7163,-74.0086,clear,None,89,30,14
2024-12-10,LM-ATM-007,City Hall,40.7128,-74.0059,clear,None,82,30,17
2024-12-10,LM-ATM-008,Chinatown,40.7158,-73.9973,clear,None,96,48,27
2024-12-10,LM-ATM-009,Little Italy,40.7191,-73.9973,clear,None,76,48,28
2024-12-10,LM-ATM-010,SoHo Broadway,40.7233,-74.002,clear,None,76,53,35
2024-12-10,LM-ATM-011,NoLiTa,40.7228,-73.9973,clear,None,71,47,26
2024-12-10,LM-ATM-012,Canal Street,40.719,-74.002,clear,None,75,40,25
2024-12-10,LM-ATM-013,World Trade Center,40.7116,-74.013,clear,None,134,38,28
2024-12-10,LM-ATM-014,Brookfield Place,40.7127,-74.0155,clear,None,113,37,24
2024-12-10,LM-ATM-015,Bowling Green,40.7047,-74.0141,clear,None,97,41,21
2024-12-10,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,clear,None,89,59,39
2024-12-10,LM-ATM-017,Essex Market,40.7193,-73.9874,clear,None,63,36,20
2024-12-10,LM-ATM-018,Houston Street,40.7282,-74.005,clear,None,76,46,26
2024-12-10,LM-ATM-019,Delancey Street,40.7188,-73.9885,clear,None,78,51,26
2024-12-10,LM-ATM-020,Pier 17,40.7058,-74.0027,clear,None,66,44,29
2024-12-11,LM-ATM-001,Battery Park,40.7033,-74.017,cloudy,None,78,44,25
2024-12-11,LM-ATM-002,Wall Street,40.7074,-74.0113,cloudy,None,161,37,17
2024-12-11,LM-ATM-003,Broad Street,40.7069,-74.0113,cloudy,None,129,38,17
2024-12-11,LM-ATM-004,Fulton Center,40.7103,-74.0076,cloudy,None,118,45,30
2024-12-11,LM-ATM-005,South Street Seaport,40.7069,-74.003,cloudy,None,76,51,32
2024-12-11,LM-ATM-006,Tribeca,40.7163,-74.0086,cloudy,None,81,31,16
2024-12-11,LM-ATM-007,City Hall,40.7128,-74.0059,cloudy,None,100,36,21
2024-12-11,LM-ATM-008,Chinatown,40.7158,-73.9973,cloudy,None,73,44,23
2024-12-11,LM-ATM-009,Little Italy,40.7191,-73.9973,cloudy,None,81,42,28
2024-12-11,LM-ATM-010,SoHo Broadway,40.7233,-74.002,cloudy,None,102,79,49
2024-12-11,LM-ATM-011,NoLiTa,40.7228,-73.9973,cloudy,None,54,35,21
2024-12-11,LM-ATM-012,Canal Street,40.719,-74.002,cloudy,None,88,51,25
2024-12-11,LM-ATM-013,World Trade Center,40.7116,-74.013,cloudy,None,119,37,22
2024-12-11,LM-ATM-014,Brookfield Place,40.7127,-74.0155,cloudy,None,124,39,23
2024-12-11,LM-ATM-015,Bowling Green,40.7047,-74.0141,cloudy,None,91,37,22
2024-12-11,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,cloudy,None,90,56,38
2024-12-11,LM-ATM-017,Essex Market,40.7193,-73.9874,cloudy,None,74,40,23
2024-12-11,LM-ATM-018,Houston Street,40.7282,-74.005,cloudy,None,88,48,29
2024-12-11,LM-ATM-019,Delancey Street,40.7188,-73.9885,cloudy,None,80,39,22
2024-12-11,LM-ATM-020,Pier 17,40.7058,-74.0027,cloudy,None,68,48,30
2024-12-12,LM-ATM-001,Battery Park,40.7033,-74.017,rain,None,52,34,21
2024-12-12,LM-ATM-002,Wall Street,40.7074,-74.0113,rain,None,125,26,15
2024-12-12,LM-ATM-003,Broad Street,40.7069,-74.0113,rain,None,94,27,11
2024-12-12,LM-ATM-004,Fulton Center,40.7103,-74.0076,rain,None,120,48,28
2024-12-12,LM-ATM-005,South Street Seaport,40.7069,-74.003,rain,None,85,48,35
2024-12-12,LM-ATM-006,Tribeca,40.7163,-74.0086,rain,None,82,29,19
2024-12-12,LM-ATM-007,City Hall,40.7128,-74.0059,rain,None,77,27,17
2024-12-12,LM-ATM-008,Chinatown,40.7158,-73.9973,rain,None,84,44,24
2024-12-12,LM-ATM-009,Little Italy,40.7191,-73.9973,rain,None,63,39,22
2024-12-12,LM-ATM-010,SoHo Broadway,40.7233,-74.002,rain,None,64,48,28
2024-12-12,LM-ATM-011,NoLiTa,40.7228,-73.9973,rain,None,53,36,21
2024-12-12,LM-ATM-012,Canal Street,40.719,-74.002,rain,None,78,46,26
2024-12-12,LM-ATM-013,World Trade Center,40.7116,-74.013,rain,None,108,36,20
2024-12-12,LM-ATM-014,Brookfield Place,40.7127,-74.0155,rain,None,111,32,20
2024-12-12,LM-ATM-015,Bowling Green,40.7047,-74.0141,rain,None,67,30,16
2024-12-12,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,rain,None,58,39,26
2024-12-12,LM-ATM-017,Essex Market,40.7193,-73.9874,rain,None,69,39,21
2024-12-12,LM-ATM-018,Houston Street,40.7282,-74.005,rain,None,70,38,22
2024-12-12,LM-ATM-019,Delancey Street,40.7188,-73.9885,rain,None,65,34,21
2024-12-12,LM-ATM-020,Pier 17,40.7058,-74.0027,rain,None,58,42,26
2024-12-13,LM-ATM-001,Battery Park,40.7033,-74.017,rain,None,58,39,20
2024-12-13,LM-ATM-002,Wall Street,40.7074,-74.0113,rain,None,109,31,13
2024-12-13,LM-ATM-003,Broad Street,40.7069,-74.0113,rain,None,112,29,15
2024-12-13,LM-ATM-004,Fulton Center,40.7103,-74.0076,rain,None,111,37,23
2024-12-13,LM-ATM-005,South Street Seaport,40.7069,-74.003,rain,None,79,47,27
2024-12-13,LM-ATM-006,Tribeca,40.7163,-74.0086,rain,None,95,43,21
2024-12-13,LM-ATM-007,City Hall,40.7128,-74.0059,rain,None,92,35,20
2024-12-13,LM-ATM-008,Chinatown,40.7158,-73.9973,rain,None,69,34,20
2024-12-13,LM-ATM-009,Little Italy,40.7191,-73.9973,rain,None,57,35,19
2024-12-13,LM-ATM-010,SoHo Broadway,40.7233,-74.002,rain,None,91,63,44
2024-12-13,LM-ATM-011,NoLiTa,40.7228,-73.9973,rain,None,60,39,23
2024-12-13,LM-ATM-012,Canal Street,40.719,-74.002,rain,None,99,56,30
2024-12-13,LM-ATM-013,World Trade Center,40.7116,-74.013,rain,None,127,46,25
2024-12-13,LM-ATM-014,Brookfield Place,40.7127,-74.0155,rain,None,111,43,22
2024-12-13,LM-ATM-015,Bowling Green,40.7047,-74.0141,rain,None,87,33,19
2024-12-13,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,rain,None,80,55,33
2024-12-13,LM-ATM-017,Essex Market,40.7193,-73.9874,rain,None,76,39,18
2024-12-13,LM-ATM-018,Houston Street,40.7282,-74.005,rain,None,80,44,27
2024-12-13,LM-ATM-019,Delancey Street,40.7188,-73.9885,rain,None,66,34,18
2024-12-13,LM-ATM-020,Pier 17,40.7058,-74.0027,rain,None,57,39,26
2024-12-14,LM-ATM-001,Battery Park,40.7033,-74.017,cloudy,None,68,55,32
2024-12-14,LM-ATM-002,Wall Street,40.7074,-74.0113,cloudy,None,112,32,12
2024-12-14,LM-ATM-003,Broad Street,40.7069,-74.0113,cloudy,None,105,32,14
2024-12-14,LM-ATM-004,Fulton Center,40.7103,-74.0076,cloudy,None,91,44,24
2024-12-14,LM-ATM-005,South Street Seaport,40.7069,-74.003,cloudy,None,74,56,41
2024-12-14,LM-ATM-006,Tribeca,40.7163,-74.0086,cloudy,None,92,45,20
2024-12-14,LM-ATM-007,City Hall,40.7128,-74.0059,cloudy,None,78,38,22
2024-12-14,LM-ATM-008,Chinatown,40.7158,-73.9973,cloudy,None,84,48,27
2024-12-14,LM-ATM-009,Little Italy,40.7191,-73.9973,cloudy,None,66,52,31
2024-12-14,LM-ATM-010,SoHo Broadway,40.7233,-74.002,cloudy,None,88,68,41
2024-12-14,LM-ATM-011,NoLiTa,40.7228,-73.9973,cloudy,None,57,50,25
2024-12-14,LM-ATM-012,Canal Street,40.719,-74.002,cloudy,None,97,54,31
2024-12-14,LM-ATM-013,World Trade Center,40.7116,-74.013,cloudy,None,100,44,27
2024-12-14,LM-ATM-014,Brookfield Place,40.7127,-74.0155,cloudy,None,120,43,26
2024-12-14,LM-ATM-015,Bowling Green,40.7047,-74.0141,cloudy,None,83,39,22
2024-12-14,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,cloudy,None,62,47,27
2024-12-14,LM-ATM-017,Essex Market,40.7193,-73.9874,cloudy,None,67,40,22
2024-12-14,LM-ATM-018,Houston Street,40.7282,-74.005,cloudy,None,60,36,23
2024-12-14,LM-ATM-019,Delancey Street,40.7188,-73.9885,cloudy,None,71,44,25
2024-12-14,LM-ATM-020,Pier 17,40.7058,-74.0027,cloudy,None,60,52,31
2024-12-15,LM-ATM-001,Battery Park,40.7033,-74.017,cloudy,None,60,42,22
2024-12-15,LM-ATM-002,Wall Street,40.7074,-74.0113,cloudy,None,104,36,17
2024-12-15,LM-ATM-003,Broad Street,40.7069,-74.0113,cloudy,None,104,35,14
2024-12-15,LM-ATM-004,Fulton Center,40.7103,-74.0076,cloudy,None,92,47,27
2024-12-15,LM-ATM-005,South Street Seaport,40.7069,-74.003,cloudy,None,82,58,41
2024-12-15,LM-ATM-006,Tribeca,40.7163,-74.0086,cloudy,None,62,32,14
2024-12-15,LM-ATM-007,City Hall,40.7128,-74.0059,cloudy,None,90,35,16
2024-12-15,LM-ATM-008,Chinatown,40.7158,-73.9973,cloudy,None,78,49,29
2024-12-15,LM-ATM-009,Little Italy,40.7191,-73.9973,cloudy,None,63,44,27
2024-12-15,LM-ATM-010,SoHo Broadway,40.7233,-74.002,cloudy,None,85,59,44
2024-12-15,LM-ATM-011,NoLiTa,40.7228,-73.9973,cloudy,None,66,47,25
2024-12-15,LM-ATM-012,Canal Street,40.719,-74.002,cloudy,None,77,48,25
2024-12-15,LM-ATM-013,World Trade Center,40.7116,-74.013,cloudy,None,97,37,21
2024-12-15,LM-ATM-014,Brookfield Place,40.7127,-74.0155,cloudy,None,92,41,24
2024-12-15,LM-ATM-015,Bowling Green,40.7047,-74.0141,cloudy,None,76,39,19
2024-12-15,LM-ATM-016,Staten Ferry Terminal,40.7013,-74.0132,cloudy,None,57,55,31
2024-12-15,LM-ATM-017,Essex Market,40.7193,-73.9874,cloudy,None,74,46,22
2024-12-15,LM-ATM-018,Houston Street,40.7282,-74.005,cloudy,None,72,44,27
2024-12-15,LM-ATM-019,Delancey Street,40.7188,-73.9885,cloudy,None,77,44,24
2024-12-15,LM-ATM-020,Pier 17,40.7058,-74.0027,cloudy,None,76,61,36
2024-12-16,LM-ATM-001,Battery Park,40.7033,-74.017,clear,None,88,46,33
2024-12-16,LM-ATM-002,Wall Street,40.7074,-74.0113,clear,None,140,32,17
2024-12-16,LM-ATM-003,Broad Street,40.7069,-74.0113,clear,None,151,40,15
2024-12-16,LM-ATM-004,Fulton Center,40.7103,-74.0076,clear,None,122,49,25
2024-12-16,LM-ATM-005,South Street Seaport,40.7069,-74.003,clear,None,102,63,40
2024-12-16,LM-ATM-006,Tribeca,40.7163,-74.0086,clear,None,99,38,16
2024-12-16,LM-ATM-007,City Hall,40.7128,-74.0059,clear,None,138,61,31
2024-12-16,LM-ATM-008,Chinatown,40.7158,-73.9973,clear,None,84,50,25
2024-12-16,LM-ATM-009,Little Italy,40.7191,-73.9973,clear,None,69,42,25
2024-12-16,LM-ATM-010,SoHo Broadway,40.7233,-74.002,clear,None,99,66,47
2024-12-16,LM-ATM-011,NoLiTa,40.7228,-73.9973,clear,None,64,33,21
2024-12-16,LM-ATM-012,Canal Street,40.719,-74.002,clear,None,101,49,32
