date,atm_id,area,weather,major_event,twenty_dollar_bills_withdrawn,fifty_dollar_bills_withdrawn,hundred_dollar_bills_withdrawn
2024-05-21,LM-ATM-002,Wall Street,cloudy,None,109,29,14
2024-05-21,LM-ATM-003,Broad Street,cloudy,None,125,34,15
2024-05-21,LM-ATM-004,Fulton Center,cloudy,None,105,43,25
2024-05-21,LM-ATM-005,South Street Seaport,cloudy,None,79,52,32
2024-05-21,LM-ATM-006,Tribeca,cloudy,None,78,28,12
2024-05-21,LM-ATM-007,City Hall,cloudy,None,99,35,18
2024-05-21,LM-ATM-008,Chinatown,cloudy,None,84,43,26
2024-05-21,LM-ATM-009,Little Italy,cloudy,None,63,39,24
2024-05-21,LM-ATM-010,SoHo Broadway,cloudy,None,78,51,37
2024-05-21,LM-ATM-011,NoLiTa,cloudy,None,61,36,25
2024-05-21,LM-ATM-012,Canal Street,cloudy,None,102,49,30
2024-05-21,LM-ATM-013,World Trade Center,cloudy,None,151,48,29
2024-05-21,LM-ATM-014,Brookfield Place,cloudy,None,97,33,22
2024-05-21,LM-ATM-015,Bowling Green,cloudy,None,90,34,21
2024-05-21,LM-ATM-016,Staten Ferry Terminal,cloudy,None,63,42,25
2024-05-21,LM-ATM-017,Essex Market,cloudy,None,70,34,20
2024-05-21,LM-ATM-018,Houston Street,cloudy,None,69,40,25
2024-05-21,LM-ATM-019,Delancey Street,cloudy,None,80,40,24
2024-05-21,LM-ATM-020,Pier 17,cloudy,None,78,64,37
2024-05-22,LM-ATM-001,Battery Park,clear,None,67,40,23
2024-05-22,LM-ATM-002,Wall Street,clear,None,148,37,17
2024-05-22,LM-ATM-003,Broad Street,clear,None,127,32,14
2024-05-22,LM-ATM-004,Fulton Center,clear,None,124,42,24
2024-05-22,LM-ATM-005,South Street Seaport,clear,None,77,50,33
2024-05-22,LM-ATM-006,Tribeca,clear,None,76,26,15
2024-05-22,LM-ATM-007,City Hall,clear,None,110,40,21
2024-05-22,LM-ATM-008,Chinatown,clear,None,82,53,27
2024-05-22,LM-ATM-009,Little Italy,clear,None,78,53,30
2024-05-22,LM-ATM-010,SoHo Broadway,clear,None,72,56,37
2024-05-22,LM-ATM-011,NoLiTa,clear,None,66,37,25
2024-05-22,LM-ATM-012,Canal Street,clear,None,89,53,29
2024-05-22,LM-ATM-013,World Trade Center,clear,None,101,35,21
2024-05-22,LM-ATM-014,Brookfield Place,clear,None,141,39,26
2024-05-22,LM-ATM-015,Bowling Green,clear,None,102,40,24
2024-05-22,LM-ATM-016,Staten Ferry Terminal,clear,None,77,45,30
2024-05-22,LM-ATM-017,Essex Market,clear,None,73,39,21
2024-05-22,LM-ATM-018,Houston Street,clear,None,80,38,23
2024-05-22,LM-ATM-019,Delancey Street,clear,None,89,38,29
2024-05-22,LM-ATM-020,Pier 17,clear,None,72,59,35
2024-05-23,LM-ATM-001,Battery Park,rain,None,58,31,21
2024-05-23,LM-ATM-002,Wall Street,rain,None,126,26,15
2024-05-23,LM-ATM-003,Broad Street,rain,None,92,26,11
2024-05-23,LM-ATM-004,Fulton Center,rain,None,82,39,22
2024-05-23,LM-ATM-005,South Street Seaport,rain,None,68,42,29
2024-05-23,LM-ATM-006,Tribeca,rain,None,69,30,11
2024-05-23,LM-ATM-007,City Hall,rain,None,86,32,17
2024-05-23,LM-ATM-008,Chinatown,rain,None,84,44,25
2024-05-23,LM-ATM-009,Little Italy,rain,None,61,38,25
2024-05-23,LM-ATM-010,SoHo Broadway,rain,None,64,46,30
2024-05-23,LM-ATM-011,NoLiTa,rain,None,46,25,16
2024-05-23,LM-ATM-012,Canal Street,rain,None,66,30,19
2024-05-23,LM-ATM-013,World Trade Center,rain,None,99,34,20
2024-05-23,LM-ATM-014,Brookfield Place,rain,None,117,45,21
2024-05-23,LM-ATM-015,Bowling Green,rain,None,86,30,18
2024-05-23,LM-ATM-016,Staten Ferry Terminal,rain,None,64,36,24
2024-05-23,LM-ATM-017,Essex Market,rain,None,53,24,16
2024-05-23,LM-ATM-018,Houston Street,rain,None,66,37,22
2024-05-23,LM-ATM-019,Delancey Street,rain,None,47,24,14
2024-05-23,LM-ATM-020,Pier 17,rain,None,49,33,23
2024-05-24,LM-ATM-001,Battery Park,cloudy,None,56,36,21
2024-05-24,LM-ATM-002,Wall Street,cloudy,None,128,27,16
2024-05-24,LM-ATM-003,Broad Street,cloudy,None,117,30,15
2024-05-24,LM-ATM-004,Fulton Center,cloudy,None,114,51,29
2024-05-24,LM-ATM-005,South Street Seaport,cloudy,None,82,57,33
2024-05-24,LM-ATM-006,Tribeca,cloudy,None,105,37,20
2024-05-24,LM-ATM-007,City Hall,cloudy,None,82,30,15
2024-05-24,LM-ATM-008,Chinatown,cloudy,None,93,44,25
2024-05-24,LM-ATM-009,Little Italy,cloudy,None,62,40,26
2024-05-24,LM-ATM-010,SoHo Broadway,cloudy,None,79,51,41
2024-05-24,LM-ATM-011,NoLiTa,cloudy,None,65,40,21
2024-05-24,LM-ATM-012,Canal Street,cloudy,None,84,51,24
2024-05-24,LM-ATM-013,World Trade Center,cloudy,None,130,39,27
2024-05-24,LM-ATM-014,Brookfield Place,cloudy,None,102,36,21
2024-05-24,LM-ATM-015,Bowling Green,cloudy,None,89,33,20
2024-05-24,LM-ATM-016,Staten Ferry Terminal,cloudy,None,53,36,24
2024-05-24,LM-ATM-017,Essex Market,cloudy,None,74,36,18
2024-05-24,LM-ATM-018,Houston Street,cloudy,None,69,40,26
2024-05-24,LM-ATM-019,Delancey Street,cloudy,None,71,36,18
2024-05-24,LM-ATM-020,Pier 17,cloudy,None,63,42,31
2024-05-25,LM-ATM-001,Battery Park,clear,None,62,42,24
2024-05-25,LM-ATM-002,Wall Street,clear,None,107,36,20
2024-05-25,LM-ATM-003,Broad Street,clear,None,90,24,15
2024-05-25,LM-ATM-004,Fulton Center,clear,None,100,51,27
2024-05-25,LM-ATM-005,South Street Seaport,clear,None,83,62,36
2024-05-25,LM-ATM-006,Tribeca,clear,None,81,32,18
2024-05-25,LM-ATM-007,City Hall,clear,None,75,32,17
2024-05-25,LM-ATM-008,Chinatown,clear,None,78,47,25
2024-05-25,LM-ATM-009,Little Italy,clear,None,61,48,29
2024-05-25,LM-ATM-010,SoHo Broadway,clear,None,78,70,45
2024-05-25,LM-ATM-011,NoLiTa,clear,None,61,44,26
2024-05-25,LM-ATM-012,Canal Street,clear,None,84,47,30
2024-05-25,LM-ATM-013,World Trade Center,clear,None,99,42,24
2024-05-25,LM-ATM-014,Brookfield Place,clear,None,106,44,25
2024-05-25,LM-ATM-015,Bowling Green,clear,None,74,41,20
2024-05-25,LM-ATM-016,Staten Ferry Terminal,clear,None,91,67,41
2024-05-25,LM-ATM-017,Essex Market,clear,None,79,46,26
2024-05-25,LM-ATM-018,Houston Street,clear,None,70,55,27
2024-05-25,LM-ATM-019,Delancey Street,clear,None,69,53,28
2024-05-25,LM-ATM-020,Pier 17,clear,None,66,55,35
2024-05-26,LM-ATM-001,Battery Park,cloudy,None,65,40,25
2024-05-26,LM-ATM-002,Wall Street,cloudy,None,82,26,12
2024-05-26,LM-ATM-003,Broad Street,cloudy,None,114,42,16
2024-05-26,LM-ATM-004,Fulton Center,cloudy,None,94,53,30
2024-05-26,LM-ATM-005,South Street Seaport,cloudy,None,78,59,38
2024-05-26,LM-ATM-006,Tribeca,cloudy,None,69,31,15
2024-05-26,LM-ATM-007,City Hall,cloudy,None,75,35,17
2024-05-26,LM-ATM-008,Chinatown,cloudy,None,73,40,25
2024-05-26,LM-ATM-009,Little Italy,cloudy,None,71,49,32
2024-05-26,LM-ATM-010,SoHo Broadway,cloudy,None,74,57,37
2024-05-26,LM-ATM-011,NoLiTa,cloudy,None,67,49,32
2024-05-26,LM-ATM-012,Canal Street,cloudy,None,80,48,29
2024-05-26,LM-ATM-013,World Trade Center,cloudy,None,117,51,25
2024-05-26,LM-ATM-014,Brookfield Place,cloudy,None,98,37,22
2024-05-26,LM-ATM-015,Bowling Green,cloudy,None,87,48,23
2024-05-26,LM-ATM-016,Staten Ferry Terminal,cloudy,None,66,49,28
2024-05-26,LM-ATM-017,Essex Market,cloudy,None,61,40,19
2024-05-26,LM-ATM-018,Houston Street,cloudy,None,61,45,27
2024-05-26,LM-ATM-019,Delancey Street,cloudy,None,74,44,24
2024-05-26,LM-ATM-020,Pier 17,cloudy,None,63,52,33
2024-05-27,LM-ATM-001,Battery Park,clear,None,70,39,29
2024-05-27,LM-ATM-002,Wall Street,clear,None,144,31,14
2024-05-27,LM-ATM-003,Broad Street,clear,None,115,27,14
2024-05-27,LM-ATM-004,Fulton Center,clear,None,118,52,28
2024-05-27,LM-ATM-005,South Street Seaport,clear,None,71,45,28
2024-05-27,LM-ATM-006,Tribeca,clear,None,75,32,15
2024-05-27,LM-ATM-007,City Hall,clear,None,120,47,26
2024-05-27,LM-ATM-008,Chinatown,clear,None,80,37,21
2024-05-27,LM-ATM-009,Little Italy,clear,None,69,46,28
2024-05-27,LM-ATM-010,SoHo Broadway,clear,None,76,54,39
2024-05-27,LM-ATM-011,NoLiTa,clear,None,74,44,26
2024-05-27,LM-ATM-012,Canal Street,clear,None,104,49,33
2024-05-27,LM-ATM-013,World Trade Center,clear,None,131,52,27
2024-05-27,LM-ATM-014,Brookfield Place,clear,None,101,27,20
2024-05-27,LM-ATM-015,Bowling Green,clear,None,83,33,18
2024-05-27,LM-ATM-016,Staten Ferry Terminal,clear,None,81,56,36
2024-05-27,LM-ATM-017,Essex Market,clear,None,73,35,23
2024-05-27,LM-ATM-018,Houston Street,clear,None,76,41,27
2024-05-27,LM-ATM-019,Delancey Street,clear,None,81,44,23
2024-05-27,LM-ATM-020,Pier 17,clear,None,83,61,42
2024-05-28,LM-ATM-001,Battery Park,rain,None,75,32,26
2024-05-28,LM-ATM-002,Wall Street,rain,None,115,25,12
2024-05-28,LM-ATM-003,Broad Street,rain,None,116,34,15
2024-05-28,LM-ATM-004,Fulton Center,rain,None,94,32,20
2024-05-28,LM-ATM-005,South Street Seaport,rain,None,58,40,26
2024-05-28,LM-ATM-006,Tribeca,rain,None,70,28,13
2024-05-28,LM-ATM-007,City Hall,rain,None,72,32,18
2024-05-28,LM-ATM-008,Chinatown,rain,None,90,42,23
2024-05-28,LM-ATM-009,Little Italy,rain,None,54,35,21
2024-05-28,LM-ATM-010,SoHo Broadway,rain,None,73,57,33
2024-05-28,LM-ATM-011,NoLiTa,rain,None,55,39,21
2024-05-28,LM-ATM-012,Canal Street,rain,None,73,38,20
2024-05-28,LM-ATM-013,World Trade Center,rain,None,98,28,18
2024-05-28,LM-ATM-014,Brookfield Place,rain,None,99,30,18
2024-05-28,LM-ATM-015,Bowling Green,rain,None,92,37,20
2024-05-28,LM-ATM-016,Staten Ferry Terminal,rain,None,61,39,25
2024-05-28,LM-ATM-017,Essex Market,rain,None,56,26,15
2024-05-28,LM-ATM-018,Houston Street,rain,None,65,32,21
2024-05-28,LM-ATM-019,Delancey Street,rain,None,69,36,22
2024-05-28,LM-ATM-020,Pier 17,rain,None,55,43,29
2024-05-29,LM-ATM-001,Battery Park,cloudy,None,66,40,25
2024-05-29,LM-ATM-002,Wall Street,cloudy,None,145,41,18
2024-05-29,LM-ATM-003,Broad Street,cloudy,None,134,34,16
2024-05-29,LM-ATM-004,Fulton Center,cloudy,None,118,56,34
2024-05-29,LM-ATM-005,South Street Seaport,cloudy,None,80,50,36
2024-05-29,LM-ATM-006,Tribeca,cloudy,None,84,29,16
2024-05-29,LM-ATM-007,City Hall,cloudy,None,78,31,18
2024-05-29,LM-ATM-008,Chinatown,cloudy,None,82,43,27
2024-05-29,LM-ATM-009,Little Italy,cloudy,None,53,37,23
2024-05-29,LM-ATM-010,SoHo Broadway,cloudy,None,84,53,39
2024-05-29,LM-ATM-011,NoLiTa,cloudy,None,66,44,27
2024-05-29,LM-ATM-012,Canal Street,cloudy,None,102,45,28
2024-05-29,LM-ATM-013,World Trade Center,cloudy,None,130,39,27
2024-05-29,LM-ATM-014,Brookfield Place,cloudy,None,105,44,21
2024-05-29,LM-ATM-015,Bowling Green,cloudy,None,104,42,23
2024-05-29,LM-ATM-016,Staten Ferry Terminal,cloudy,None,72,47,29
2024-05-29,LM-ATM-017,Essex Market,cloudy,None,83,39,22
2024-05-29,LM-ATM-018,Houston Street,cloudy,None,72,43,26
2024-05-29,LM-ATM-019,Delancey Street,cloudy,None,75,40,23
2024-05-29,LM-ATM-020,Pier 17,cloudy,None,58,40,28
2024-05-30,LM-ATM-001,Battery Park,cloudy,None,65,37,22
2024-05-30,LM-ATM-002,Wall Street,cloudy,None,117,27,14
2024-05-30,LM-ATM-003,Broad Street,cloudy,None,110,23,12
2024-05-30,LM-ATM-004,Fulton Center,cloudy,None,94,34,22
2024-05-30,LM-ATM-005,South Street Seaport,cloudy,None,87,58,34
2024-05-30,LM-ATM-006,Tribeca,cloudy,None,76,33,15
2024-05-30,LM-ATM-007,City Hall,cloudy,None,93,34,19
2024-05-30,LM-ATM-008,Chinatown,cloudy,None,76,40,22
2024-05-30,LM-ATM-009,Little Italy,cloudy,None,76,46,29
2024-05-30,LM-ATM-010,SoHo Broadway,cloudy,None,82,60,37
2024-05-30,LM-ATM-011,NoLiTa,cloudy,None,60,38,25
2024-05-30,LM-ATM-012,Canal Street,cloudy,None,93,51,31
2024-05-30,LM-ATM-013,World Trade Center,cloudy,None,126,49,27
2024-05-30,LM-ATM-014,Brookfield Place,cloudy,None,131,42,25
2024-05-30,LM-ATM-015,Bowling Green,cloudy,None,78,33,16
2024-05-30,LM-ATM-016,Staten Ferry Terminal,cloudy,None,79,50,30
2024-05-30,LM-ATM-017,Essex Market,cloudy,None,66,36,18
2024-05-30,LM-ATM-018,Houston Street,cloudy,None,56,28,18
2024-05-30,LM-ATM-019,Delancey Street,cloudy,None,53,28,16
2024-05-30,LM-ATM-020,Pier 17,cloudy,None,63,45,29
2024-05-31,LM-ATM-001,Battery Park,clear,None,83,49,30
2024-05-31,LM-ATM-002,Wall Street,clear,None,160,29,14
2024-05-31,LM-ATM-003,Broad Street,clear,None,126,32,15
2024-05-31,LM-ATM-004,Fulton Center,clear,None,120,53,30
2024-05-31,LM-ATM-005,South Street Seaport,clear,None,74,56,32
2024-05-31,LM-ATM-006,Tribeca,clear,None,86,34,17
2024-05-31,LM-ATM-007,City Hall,clear,None,93,40,22
2024-05-31,LM-ATM-008,Chinatown,clear,None,87,44,25
2024-05-31,LM-ATM-009,Little Italy,clear,None,65,44,26
2024-05-31,LM-ATM-010,SoHo Broadway,clear,None,94,76,44
2024-05-31,LM-ATM-011,NoLiTa,clear,None,63,40,22
2024-05-31,LM-ATM-012,Canal Street,clear,None,102,49,31
2024-05-31,LM-ATM-013,World Trade Center,clear,None,135,57,29
2024-05-31,LM-ATM-014,Brookfield Place,clear,None,110,42,26
2024-05-31,LM-ATM-015,Bowling Green,clear,None,90,45,23
2024-05-31,LM-ATM-016,Staten Ferry Terminal,clear,None,84,58,34
2024-05-31,LM-ATM-017,Essex Market,clear,None,65,32,20
2024-05-31,LM-ATM-018,Houston Street,clear,None,76,37,23
2024-05-31,LM-ATM-019,Delancey Street,clear,None,63,28,17
2024-05-31,LM-ATM-020,Pier 17,clear,None,77,55,36
2024-06-01,LM-ATM-001,Battery Park,clear,None,76,55,31
2024-06-01,LM-ATM-002,Wall Street,clear,None,129,45,21
2024-06-01,LM-ATM-003,Broad Street,clear,None,120,35,17
2024-06-01,LM-ATM-004,Fulton Center,clear,None,98,56,27
2024-06-01,LM-ATM-005,South Street Seaport,clear,None,85,63,40
2024-06-01,LM-ATM-006,Tribeca,clear,None,71,31,17
2024-06-01,LM-ATM-007,City Hall,clear,None,101,49,24
2024-06-01,LM-ATM-008,Chinatown,clear,None,75,44,24
2024-06-01,LM-ATM-009,Little Italy,clear,None,78,50,33
2024-06-01,LM-ATM-010,SoHo Broadway,clear,None,84,61,43
2024-06-01,LM-ATM-011,NoLiTa,clear,None,73,42,27
2024-06-01,LM-ATM-012,Canal Street,clear,None,95,56,35
2024-06-01,LM-ATM-013,World Trade Center,clear,None,116,54,27
2024-06-01,LM-ATM-014,Brookfield Place,clear,None,96,39,20
2024-06-01,LM-ATM-015,Bowling Green,clear,None,93,46,24
2024-06-01,LM-ATM-016,Staten Ferry Terminal,clear,None,96,64,40
2024-06-01,LM-ATM-017,Essex Market,clear,None,72,41,23
2024-06-01,LM-ATM-018,Houston Street,clear,None,72,46,26
2024-06-01,LM-ATM-019,Delancey Street,clear,None,64,43,25
2024-06-01,LM-ATM-020,Pier 17,clear,None,69,61,42
2024-06-02,LM-ATM-001,Battery Park,clear,None,65,43,26
2024-06-02,LM-ATM-002,Wall Street,clear,None,111,39,17
2024-06-02,LM-ATM-003,Broad Street,clear,None,129,36,19
2024-06-02,LM-ATM-004,Fulton Center,clear,None,95,47,26
2024-06-02,LM-ATM-005,South Street Seaport,clear,None,77,64,40
2024-06-02,LM-ATM-006,Tribeca,clear,None,87,36,20
2024-06-02,LM-ATM-007,City Hall,clear,None,92,42,22
2024-06-02,LM-ATM-008,Chinatown,clear,None,101,59,32
2024-06-02,LM-ATM-009,Little Italy,clear,None,64,49,29
2024-06-02,LM-ATM-010,SoHo Broadway,clear,None,86,77,54
2024-06-02,LM-ATM-011,NoLiTa,clear,None,74,48,29
2024-06-02,LM-ATM-012,Canal Street,clear,None,85,54,28
2024-06-02,LM-ATM-013,World Trade Center,clear,None,122,55,32
2024-06-02,LM-ATM-014,Brookfield Place,clear,None,116,42,25
2024-06-02,LM-ATM-015,Bowling Green,clear,None,84,43,25
2024-06-02,LM-ATM-016,Staten Ferry Terminal,clear,None,78,64,33
2024-06-02,LM-ATM-017,Essex Market,clear,None,73,43,25
2024-06-02,LM-ATM-018,Houston Street,clear,None,73,46,27
2024-06-02,LM-ATM-019,Delancey Street,clear,None,78,52,29
2024-06-02,LM-ATM-020,Pier 17,clear,None,90,72,48
2024-06-03,LM-ATM-001,Battery Park,clear,None,72,40,24
2024-06-03,LM-ATM-002,Wall Street,clear,None,137,34,17
2024-06-03,LM-ATM-003,Broad Street,clear,None,112,33,14
2024-06-03,LM-ATM-004,Fulton Center,clear,None,144,63,37
2024-06-03,LM-ATM-005,South Street Seaport,clear,None,76,44,28
2024-06-03,LM-ATM-006,Tribeca,clear,None,90,29,17
2024-06-03,LM-ATM-007,City Hall,clear,None,100,35,21
2024-06-03,LM-ATM-008,Chinatown,clear,None,121,62,36
2024-06-03,LM-ATM-009,Little Italy,clear,None,67,40,28
2024-06-03,LM-ATM-010,SoHo Broadway,clear,None,96,67,40
2024-06-03,LM-ATM-011,NoLiTa,clear,None,72,43,26
2024-06-03,LM-ATM-012,Canal Street,clear,None,120,57,32
2024-06-03,LM-ATM-013,World Trade Center,clear,None,150,52,28
2024-06-03,LM-ATM-014,Brookfield Place,clear,None,124,40,24
2024-06-03,LM-ATM-015,Bowling Green,clear,None,105,43,23
2024-06-03,LM-ATM-016,Staten Ferry Terminal,clear,None,95,56,35
2024-06-03,LM-ATM-017,Essex Market,clear,None,71,37,22
2024-06-03,LM-ATM-018,Houston Street,clear,None,68,42,25
2024-06-03,LM-ATM-019,Delancey Street,clear,None,79,38,24
2024-06-03,LM-ATM-020,Pier 17,clear,None,79,61,37
2024-06-04,LM-ATM-001,Battery Park,rain,None,58,34,21
2024-06-04,LM-ATM-002,Wall Street,rain,None,122,28,14
2024-06-04,LM-ATM-003,Broad Street,rain,None,103,23,13
2024-06-04,LM-ATM-004,Fulton Center,rain,None,81,32,21
2024-06-04,LM-ATM-005,South Street Seaport,rain,None,77,51,28
2024-06-04,LM-ATM-006,Tribeca,rain,None,57,25,13
2024-06-04,LM-ATM-007,City Hall,rain,None,63,29,12
2024-06-04,LM-ATM-008,Chinatown,rain,None,70,35,20
2024-06-04,LM-ATM-009,Little Italy,rain,None,62,36,22
2024-06-04,LM-ATM-010,SoHo Broadway,rain,None,76,51,33
2024-06-04,LM-ATM-011,NoLiTa,rain,None,56,34,20
2024-06-04,LM-ATM-012,Canal Street,rain,None,73,39,24
2024-06-04,LM-ATM-013,World Trade Center,rain,None,98,38,18
2024-06-04,LM-ATM-014,Brookfield Place,rain,None,108,41,19
2024-06-04,LM-ATM-015,Bowling Green,rain,None,81,29,20
2024-06-04,LM-ATM-016,Staten Ferry Terminal,rain,None,66,42,28
2024-06-04,LM-ATM-017,Essex Market,rain,None,62,40,19
2024-06-04,LM-ATM-018,Houston Street,rain,None,70,42,23
2024-06-04,LM-ATM-019,Delancey Street,rain,None,58,33,19
2024-06-04,LM-ATM-020,Pier 17,rain,None,53,37,26
2024-06-05,LM-ATM-001,Battery Park,clear,None,69,38,27
2024-06-05,LM-ATM-002,Wall Street,clear,None,155,40,14
2024-06-05,LM-ATM-003,Broad Street,clear,None,124,30,18
2024-06-05,LM-ATM-004,Fulton Center,clear,None,124,48,30
2024-06-05,LM-ATM-005,South Street Seaport,clear,None,91,54,37
2024-06-05,LM-ATM-006,Tribeca,clear,None,98,37,18
2024-06-05,LM-ATM-007,City Hall,clear,None,86,36,18
2024-06-05,LM-ATM-008,Chinatown,clear,None,84,43,22
2024-06-05,LM-ATM-009,Little Italy,clear,None,80,53,30
2024-06-05,LM-ATM-010,SoHo Broadway,clear,None,117,82,57
2024-06-05,LM-ATM-011,NoLiTa,clear,None,64,39,23
2024-06-05,LM-ATM-012,Canal Street,clear,None,108,58,35
2024-06-05,LM-ATM-013,World Trade Center,clear,None,132,50,22
2024-06-05,LM-ATM-014,Brookfield Place,clear,None,120,44,23
2024-06-05,LM-ATM-015,Bowling Green,clear,None,131,49,28
2024-06-05,LM-ATM-016,Staten Ferry Terminal,clear,None,83,48,36
2024-06-05,LM-ATM-017,Essex Market,clear,None,88,36,21
2024-06-05,LM-ATM-018,Houston Street,clear,None,71,43,28
2024-06-05,LM-ATM-019,Delancey Street,clear,None,73,38,23
2024-06-05,LM-ATM-020,Pier 17,clear,None,83,52,35
2024-06-06,LM-ATM-001,Battery Park,humid,None,74,48,25
2024-06-06,LM-ATM-002,Wall Street,humid,None,128,32,18
2024-06-06,LM-ATM-003,Broad Street,humid,None,145,46,18
2024-06-06,LM-ATM-004,Fulton Center,humid,None,126,47,34
2024-06-06,LM-ATM-005,South Street Seaport,humid,None,70,47,32
2024-06-06,LM-ATM-006,Tribeca,humid,None,73,27,15
2024-06-06,LM-ATM-007,City Hall,humid,None,89,39,19
2024-06-06,LM-ATM-008,Chinatown,humid,None,82,45,23
2024-06-06,LM-ATM-009,Little Italy,humid,None,73,44,28
2024-06-06,LM-ATM-010,SoHo Broadway,humid,None,79,56,35
2024-06-06,LM-ATM-011,NoLiTa,humid,None,58,38,22
2024-06-06,LM-ATM-012,Canal Street,humid,None,98,56,30
2024-06-06,LM-ATM-013,World Trade Center,humid,None,136,49,30
2024-06-06,LM-ATM-014,Brookfield Place,humid,None,110,36,22
2024-06-06,LM-ATM-015,Bowling Green,humid,None,87,32,20
2024-06-06,LM-ATM-016,Staten Ferry Terminal,humid,None,60,37,21
2024-06-06,LM-ATM-017,Essex Market,humid,None,86,44,25
2024-06-06,LM-ATM-018,Houston Street,humid,None,69,34,22
2024-06-06,LM-ATM-019,Delancey Street,humid,None,72,35,22
2024-06-06,LM-ATM-020,Pier 17,humid,None,59,47,29
2024-06-07,LM-ATM-001,Battery Park,rain,None,56,37,20
2024-06-07,LM-ATM-002,Wall Street,rain,None,159,40,15
2024-06-07,LM-ATM-003,Broad Street,rain,None,108,29,16
2024-06-07,LM-ATM-004,Fulton Center,rain,None,96,47,19
2024-06-07,LM-ATM-005,South Street Seaport,rain,None,78,51,30
2024-06-07,LM-ATM-006,Tribeca,rain,None,81,29,15
2024-06-07,LM-ATM-007,City Hall,rain,None,80,29,15
2024-06-07,LM-ATM-008,Chinatown,rain,None,84,47,23
2024-06-07,LM-ATM-009,Little Italy,rain,None,51,32,20
2024-06-07,LM-ATM-010,SoHo Broadway,rain,None,70,51,32
2024-06-07,LM-ATM-011,NoLiTa,rain,None,50,30,16
2024-06-07,LM-ATM-012,Canal Street,rain,None,72,32,20
2024-06-07,LM-ATM-013,World Trade Center,rain,None,113,43,24
2024-06-07,LM-ATM-014,Brookfield Place,rain,None,111,37,22
2024-06-07,LM-ATM-015,Bowling Green,rain,None,77,33,18
2024-06-07,LM-ATM-016,Staten Ferry Terminal,rain,None,86,45,31
2024-06-07,LM-ATM-017,Essex Market,rain,None,74,41,21
2024-06-07,LM-ATM-018,Houston Street,rain,None,83,42,26
2024-06-07,LM-ATM-019,Delancey Street,rain,None,59,27,20
2024-06-07,LM-ATM-020,Pier 17,rain,None,62,45,32
2024-06-08,LM-ATM-001,Battery Park,clear,None,76,52,31
2024-06-08,LM-ATM-002,Wall Street,clear,None,104,30,12
2024-06-08,LM-ATM-003,Broad Street,clear,None,123,41,21
2024-06-08,LM-ATM-004,Fulton Center,clear,None,102,53,28
2024-06-08,LM-ATM-005,South Street Seaport,clear,None,79,60,40
2024-06-08,LM-ATM-006,Tribeca,clear,None,78,34,18
2024-06-08,LM-ATM-007,City Hall,clear,None,89,43,22
2024-06-08,LM-ATM-008,Chinatown,clear,None,84,54,27
2024-06-08,LM-ATM-009,Little Italy,clear,None,73,61,35
2024-06-08,LM-ATM-010,SoHo Broadway,clear,None,80,79,40
2024-06-08,LM-ATM-011,NoLiTa,clear,None,57,43,25
2024-06-08,LM-ATM-012,Canal Street,clear,None,106,60,34
2024-06-08,LM-ATM-013,World Trade Center,clear,None,105,47,25
2024-06-08,LM-ATM-014,Brookfield Place,clear,None,113,41,25
2024-06-08,LM-ATM-015,Bowling Green,clear,None,73,35,22
2024-06-08,LM-ATM-016,Staten Ferry Terminal,clear,None,93,69,44
2024-06-08,LM-ATM-017,Essex Market,clear,None,81,60,26
2024-06-08,LM-ATM-018,Houston Street,clear,None,73,48,26
2024-06-08,LM-ATM-019,Delancey Street,clear,None,86,51,30
2024-06-08,LM-ATM-020,Pier 17,clear,None,82,76,45
2024-06-09,LM-ATM-001,Battery Park,rain,None,54,40,19
2024-06-09,LM-ATM-002,Wall Street,rain,None,69,23,9
2024-06-09,LM-ATM-003,Broad Street,rain,None,103,33,12
2024-06-09,LM-ATM-004,Fulton Center,rain,None,80,41,21
2024-06-09,LM-ATM-005,South Street Seaport,rain,None,58,45,27
2024-06-09,LM-ATM-006,Tribeca,rain,None,62,29,14
2024-06-09,LM-ATM-007,City Hall,rain,None,80,38,23
2024-06-09,LM-ATM-008,Chinatown,rain,None,66,39,21
2024-06-09,LM-ATM-009,Little Italy,rain,None,54,35,24
2024-06-09,LM-ATM-010,SoHo Broadway,rain,None,67,49,33
2024-06-09,LM-ATM-011,NoLiTa,rain,None,63,39,24
2024-06-09,LM-ATM-012,Canal Street,rain,None,74,45,25
2024-06-09,LM-ATM-013,World Trade Center,rain,None,92,34,20
2024-06-09,LM-ATM-014,Brookfield Place,rain,None,71,34,18
2024-06-09,LM-ATM-015,Bowling Green,rain,None,69,37,20
2024-06-09,LM-ATM-016,Staten Ferry Terminal,rain,None,71,55,34
2024-06-09,LM-ATM-017,Essex Market,rain,None,75,43,22
2024-06-09,LM-ATM-018,Houston Street,rain,None,64,45,25
2024-06-09,LM-ATM-019,Delancey Street,rain,None,69,44,25
2024-06-09,LM-ATM-020,Pier 17,rain,None,59,64,39
2024-06-10,LM-ATM-001,Battery Park,cloudy,None,65,38,20
2024-06-10,LM-ATM-002,Wall Street,cloudy,None,113,24,11
2024-06-10,LM-ATM-003,Broad Street,cloudy,None,121,34,17
2024-06-10,LM-ATM-004,Fulton Center,cloudy,None,106,41,23
2024-06-10,LM-ATM-005,South Street Seaport,cloudy,None,82,48,31
2024-06-10,LM-ATM-006,Tribeca,cloudy,None,69,28,13
